car_id,brand,year,engine_size,fuel_type,transmission,total_km_travled,condition,price,model,price_category
1565,BMW,2010,5.0,Electric,Automatic,162818,Like_New,99968.62,3 Series,Luxury
1566,Audi,2006,5.3,Electric,Manual,15,New,41932.64,Q5,Mid-range
1567,Mercedes,2003,1.7,Hybrid,Automatic,157029,Like_New,41764.91,C-Class,Mid-range
1568,Audi,2018,5.8,Electric,Automatic,81541,New,52840.27,A4,Mid-range
1569,Mercedes,2000,2.6,Hybrid,Manual,21292,New,23078.8,GLA,Affordable
1570,Tesla,2023,4.3,Electric,Manual,162948,Like_New,88248.92,Model S,Luxury
1571,Tesla,2002,4.8,Electric,Manual,191799,Like_New,59365.44,Model X,Expensive
1572,Honda,2012,5.1,Electric,Manual,47046,New,23250.23,Accord,Affordable
1573,Tesla,2014,5.7,Electric,Automatic,14817,New,80376.95,Model X,Luxury
1574,Honda,2001,2.6,Diesel,Manual,9759,New,8261.56,Civic,Affordable
1575,Tesla,2010,5.3,Electric,Manual,179504,Like_New,98343.6,Model 3,Luxury
1576,Toyota,2003,1.7,Diesel,Manual,268556,Used,87189.19,Camry,Luxury
1577,Tesla,2018,4.5,Electric,Automatic,282648,Used,60065.75,Model X,Expensive
1578,Audi,2016,4.7,Petrol,Manual,270651,Used,15573.09,A4,Affordable
1579,Ford,2002,4.4,Petrol,Automatic,21050,New,25450.91,Explorer,Affordable
1580,Audi,2017,2.3,Diesel,Manual,100153,Like_New,31546.34,Q7,Mid-range
1581,Ford,2007,5.4,Petrol,Automatic,275731,Used,27898.02,Fiesta,Affordable
1582,BMW,2021,1.8,Petrol,Manual,231329,Used,52264.4,5 Series,Mid-range
1583,Audi,2023,1.3,Electric,Manual,57732,New,94733.24,Q5,Luxury
1584,BMW,2018,4.6,Electric,Automatic,51921,New,47196.4,X5,Mid-range
1585,Honda,2004,3.4,Hybrid,Manual,117734,Like_New,67848.63,Fit,Expensive
1586,Honda,2006,5.2,Petrol,Manual,137912,Like_New,70415.4,Fit,Expensive
1587,Toyota,2020,2.9,Hybrid,Manual,31440,New,87800.17,Corolla,Luxury
1588,Tesla,2007,1.8,Electric,Automatic,35183,New,8213.02,Model Y,Affordable
1589,Audi,2004,5.2,Petrol,Manual,133461,Like_New,43411.36,A4,Mid-range
1590,BMW,2016,3.7,Diesel,Automatic,114515,Like_New,79549.84,3 Series,Luxury
1591,Ford,2004,1.9,Petrol,Automatic,220533,Used,82412.37,Mustang,Luxury
1592,Honda,2003,4.6,Electric,Automatic,115503,Like_New,93096.6,CR-V,Luxury
1593,Tesla,2021,3.6,Electric,Manual,39023,New,71765.46,Model 3,Expensive
1594,Honda,2018,4.0,Diesel,Automatic,181101,Like_New,28289.62,CR-V,Affordable
1595,Ford,2020,3.3,Hybrid,Automatic,218031,Used,53038.25,Explorer,Mid-range
1596,Tesla,2001,5.1,Electric,Manual,76054,New,8072.8,Model 3,Affordable
1597,Tesla,2010,5.1,Electric,Automatic,61742,New,66458.19,Model 3,Expensive
1598,BMW,2021,4.5,Electric,Automatic,45215,New,57658.05,X3,Expensive
1599,BMW,2012,1.5,Electric,Manual,159245,Like_New,68349.45,3 Series,Expensive
1600,Audi,2014,5.2,Hybrid,Manual,241443,Used,93363.35,A3,Luxury
1601,Audi,2011,4.4,Electric,Automatic,103591,Like_New,70291.28,Q5,Expensive
1602,Mercedes,2021,4.5,Petrol,Manual,249045,Used,35442.74,GLC,Mid-range
1603,Mercedes,2020,2.8,Hybrid,Manual,46229,New,23879.98,C-Class,Affordable
1604,Toyota,2021,5.4,Diesel,Manual,62583,New,86190.44,Camry,Luxury
1605,Honda,2010,4.6,Hybrid,Automatic,255931,Used,23461.55,Fit,Affordable
1606,Audi,2006,1.6,Petrol,Automatic,159996,Like_New,20352.91,A3,Affordable
1607,BMW,2004,3.0,Petrol,Manual,126011,Like_New,24628.15,3 Series,Affordable
1608,Ford,2016,5.4,Electric,Automatic,292248,Used,53339.88,Explorer,Mid-range
1609,BMW,2023,1.2,Hybrid,Manual,240660,Used,16797.81,5 Series,Affordable
1610,Honda,2019,5.8,Hybrid,Manual,299738,Used,94121.24,CR-V,Luxury
1611,Mercedes,2008,4.4,Hybrid,Manual,265808,Used,96794.1,C-Class,Luxury
1612,BMW,2013,4.2,Diesel,Manual,272672,Used,97511.18,X3,Luxury
1613,Toyota,2011,2.4,Electric,Manual,159262,Like_New,8716.86,Corolla,Affordable
1614,Honda,2005,2.2,Petrol,Automatic,197105,Like_New,94888.77,Civic,Luxury
1615,Mercedes,2016,5.7,Petrol,Automatic,204249,Used,99754.42,E-Class,Luxury
1616,Ford,2018,2.5,Electric,Automatic,128404,Like_New,94530.77,Explorer,Luxury
1617,Mercedes,2018,4.9,Petrol,Automatic,201664,Used,68739.2,GLA,Expensive
1618,Tesla,2015,3.0,Electric,Manual,295043,Used,71616.86,Model Y,Expensive
1619,Toyota,2011,1.7,Electric,Manual,17241,New,16614.03,Corolla,Affordable
1620,Honda,2011,1.1,Petrol,Automatic,63472,New,88058.22,CR-V,Luxury
1621,Ford,2019,3.7,Hybrid,Automatic,205320,Used,10665.76,Mustang,Affordable
1622,Toyota,2005,5.9,Diesel,Manual,31346,New,35184.4,RAV4,Mid-range
1623,Mercedes,2022,2.8,Electric,Manual,81196,New,99159.41,E-Class,Luxury
1624,Toyota,2003,2.8,Diesel,Manual,208196,Used,45121.15,Corolla,Mid-range
1625,Honda,2005,2.7,Petrol,Automatic,149014,Like_New,17459.84,Fit,Affordable
1626,Audi,2010,3.6,Petrol,Manual,298517,Used,97082.99,A3,Luxury
1627,Toyota,2000,3.2,Hybrid,Manual,120623,Like_New,98493.27,RAV4,Luxury
1628,Tesla,2023,5.4,Electric,Automatic,2016,New,22769.06,Model S,Affordable
1629,Toyota,2022,3.5,Petrol,Automatic,7274,New,87156.36,Camry,Luxury
1630,Mercedes,2014,3.5,Electric,Automatic,15748,New,42090.22,GLC,Mid-range
1631,Mercedes,2010,1.7,Electric,Manual,11826,New,41230.0,C-Class,Mid-range
1632,Ford,2018,5.9,Electric,Manual,129288,Like_New,29956.28,Mustang,Mid-range
1633,Mercedes,2017,2.2,Electric,Automatic,201081,Like_New,9247.48,E-Class,Affordable
1634,BMW,2016,1.4,Electric,Manual,251054,Used,30460.85,5 Series,Mid-range
1635,Honda,2018,4.3,Diesel,Manual,172507,Like_New,10108.81,Fit,Affordable
1636,Honda,2020,4.0,Hybrid,Manual,206089,Used,92815.34,Fit,Luxury
1637,Audi,2013,3.1,Electric,Automatic,223023,Used,67863.46,Q7,Expensive
1638,Audi,2017,3.1,Diesel,Automatic,192949,Like_New,89229.15,Q7,Luxury
1639,Honda,2018,4.9,Petrol,Manual,69072,New,73142.61,Accord,Expensive
1640,Tesla,2014,2.0,Electric,Manual,67309,New,17472.25,Model S,Affordable
1641,Audi,2014,5.1,Petrol,Manual,160966,Like_New,94355.25,Q7,Luxury
1642,Ford,2003,4.2,Electric,Manual,185639,Like_New,90489.84,Fiesta,Luxury
1643,Mercedes,2006,3.1,Diesel,Automatic,35326,New,38067.23,GLA,Mid-range
1644,Honda,2012,3.3,Diesel,Automatic,186131,Like_New,15595.67,CR-V,Affordable
1645,Audi,2002,2.3,Diesel,Manual,267223,Used,71894.7,Q5,Expensive
1646,Honda,2015,4.8,Hybrid,Manual,87340,New,74194.32,CR-V,Expensive
1647,BMW,2008,3.6,Petrol,Automatic,167364,Like_New,90198.76,3 Series,Luxury
1648,Toyota,2007,2.6,Hybrid,Manual,118192,Like_New,10002.3,RAV4,Affordable
1649,Mercedes,2019,4.0,Electric,Automatic,251749,Used,18461.86,GLC,Affordable
1650,Honda,2012,6.0,Petrol,Manual,51818,New,61833.64,Civic,Expensive
1651,Toyota,2016,3.2,Diesel,Automatic,13429,New,63817.5,RAV4,Expensive
1652,Audi,2016,5.6,Petrol,Manual,57748,New,8192.92,Q5,Affordable
1653,Toyota,2016,2.7,Diesel,Manual,48807,New,42708.54,RAV4,Mid-range
1654,Mercedes,2000,1.3,Hybrid,Automatic,269284,Used,60495.36,GLA,Expensive
1655,Honda,2007,2.0,Hybrid,Automatic,238161,Used,75101.58,Fit,Expensive
1656,BMW,2018,3.1,Diesel,Manual,290669,Used,35034.32,X5,Mid-range
1657,Tesla,2005,2.1,Electric,Manual,282635,Used,50970.83,Model X,Mid-range
1658,Audi,2002,1.0,Electric,Automatic,199888,Like_New,82335.21,A4,Luxury
1659,Honda,2004,5.6,Hybrid,Automatic,166052,Like_New,95620.03,Civic,Luxury
1660,Mercedes,2012,5.2,Hybrid,Manual,226597,Used,26879.89,C-Class,Affordable
1661,Audi,2014,4.7,Electric,Manual,8078,New,29039.01,A4,Mid-range
1662,Ford,2013,1.8,Hybrid,Automatic,91654,New,94282.73,Mustang,Luxury
1663,Toyota,2022,1.6,Diesel,Automatic,129101,Like_New,42611.56,RAV4,Mid-range
1664,Tesla,2015,1.3,Electric,Automatic,16997,New,73243.09,Model 3,Expensive
1665,Mercedes,2017,4.6,Petrol,Automatic,131940,Like_New,63165.2,C-Class,Expensive
1666,Ford,2021,5.6,Hybrid,Automatic,212650,Used,32130.83,Fiesta,Mid-range
1667,Honda,2021,3.2,Electric,Manual,283390,Used,67088.41,CR-V,Expensive
1668,BMW,2010,1.6,Diesel,Manual,151633,Like_New,67278.76,X5,Expensive
1669,Audi,2002,3.6,Petrol,Automatic,34512,New,61282.1,A4,Expensive
1670,Toyota,2021,2.7,Diesel,Manual,225226,Used,14467.78,Prius,Affordable
1671,Audi,2009,2.9,Hybrid,Manual,208467,Used,99541.32,A3,Luxury
1672,Tesla,2009,4.1,Electric,Automatic,72144,New,43039.56,Model X,Mid-range
1673,Honda,2020,4.6,Petrol,Manual,173557,Like_New,65633.84,CR-V,Expensive
1674,Audi,2015,1.6,Hybrid,Manual,117363,Like_New,89147.36,A4,Luxury
1675,Toyota,2011,1.2,Electric,Manual,201484,Used,45212.41,Prius,Mid-range
1676,Honda,2001,6.0,Hybrid,Automatic,181675,Like_New,78522.88,CR-V,Luxury
1677,Audi,2008,2.2,Hybrid,Automatic,152110,Like_New,97323.32,A3,Luxury
1678,BMW,2023,1.3,Hybrid,Manual,93542,New,39098.8,5 Series,Mid-range
1679,Mercedes,2002,1.9,Diesel,Manual,276469,Used,43500.61,C-Class,Mid-range
1680,Honda,2023,1.2,Diesel,Manual,166964,Like_New,91029.73,Accord,Luxury
1681,Mercedes,2014,3.0,Petrol,Manual,149068,Like_New,20166.07,GLA,Affordable
1682,Honda,2002,5.0,Petrol,Manual,205355,Used,7716.51,Civic,Affordable
1683,BMW,2018,2.7,Petrol,Manual,116737,Like_New,91344.46,3 Series,Luxury
1684,Mercedes,2017,3.2,Hybrid,Automatic,262968,Used,83051.2,GLC,Luxury
1685,Ford,2007,4.4,Diesel,Manual,240417,Used,97395.39,Explorer,Luxury
1686,Toyota,2016,3.5,Electric,Manual,117718,Like_New,10532.59,RAV4,Affordable
1687,Ford,2007,5.3,Hybrid,Automatic,273661,Used,19836.85,Mustang,Affordable
1688,Audi,2006,5.3,Hybrid,Manual,152755,Like_New,15004.69,A4,Affordable
1689,BMW,2006,1.0,Hybrid,Manual,207791,Used,69924.53,X3,Expensive
1690,Ford,2002,4.9,Electric,Manual,249120,Used,62570.96,Mustang,Expensive
1691,Honda,2000,3.3,Petrol,Manual,254322,Used,39136.84,Civic,Mid-range
1692,Audi,2003,5.9,Electric,Automatic,209485,Used,10455.23,A3,Affordable
1693,Audi,2004,3.4,Petrol,Manual,272126,Used,65767.89,A3,Expensive
1694,Ford,2000,5.9,Electric,Automatic,145711,Like_New,59161.45,Fiesta,Expensive
1695,Ford,2014,4.8,Diesel,Manual,70210,New,15725.81,Focus,Affordable
1696,BMW,2004,2.2,Hybrid,Manual,69852,New,91346.42,X5,Luxury
1697,Toyota,2012,3.7,Hybrid,Automatic,255139,Used,23900.22,Corolla,Affordable
1698,Ford,2007,6.0,Hybrid,Manual,9695,New,75633.37,Mustang,Expensive
1699,Tesla,2007,5.3,Electric,Automatic,48582,New,89082.21,Model X,Luxury
1700,Ford,2004,1.5,Electric,Automatic,293238,Used,60050.12,Mustang,Expensive
1701,Mercedes,2008,4.5,Diesel,Automatic,191707,Like_New,28450.65,E-Class,Affordable
1702,Honda,2000,2.7,Electric,Manual,284331,Used,34378.61,Civic,Mid-range
1703,Tesla,2003,1.0,Electric,Manual,128721,Like_New,89146.02,Model S,Luxury
1704,Tesla,2002,3.0,Electric,Manual,106683,Like_New,33334.43,Model X,Mid-range
1705,Mercedes,2001,2.2,Diesel,Manual,263358,Used,75888.1,GLA,Luxury
1706,Mercedes,2007,5.1,Hybrid,Automatic,286084,Used,99065.7,GLC,Luxury
1707,Audi,2022,2.7,Electric,Manual,44406,New,99982.59,A3,Luxury
1708,Toyota,2008,5.1,Hybrid,Manual,147049,Like_New,55680.58,Corolla,Expensive
1709,Honda,2001,1.0,Electric,Automatic,235994,Used,83522.8,Fit,Luxury
1710,BMW,2013,2.5,Diesel,Automatic,187313,Like_New,99073.74,5 Series,Luxury
1711,Tesla,2013,2.2,Electric,Manual,204573,Used,40593.92,Model 3,Mid-range
1712,BMW,2003,2.2,Hybrid,Automatic,206205,Used,28978.91,X5,Mid-range
1713,Ford,2005,1.3,Diesel,Automatic,60481,New,15852.17,Explorer,Affordable
1714,Ford,2010,1.9,Petrol,Automatic,238084,Used,18385.47,Mustang,Affordable
1715,BMW,2002,3.8,Diesel,Automatic,289884,Used,86087.85,X3,Luxury
1716,Ford,2007,2.5,Petrol,Automatic,274025,Used,60928.69,Explorer,Expensive
1717,Toyota,2002,3.1,Diesel,Manual,299140,Used,88002.37,Camry,Luxury
1718,Mercedes,2013,2.9,Hybrid,Manual,163249,Like_New,79998.23,E-Class,Luxury
1719,Ford,2012,5.4,Hybrid,Manual,122196,Like_New,69005.74,Focus,Expensive
1720,Audi,2012,5.5,Petrol,Manual,37177,New,62884.66,A4,Expensive
1721,Ford,2001,3.5,Hybrid,Manual,66126,New,9592.2,Mustang,Affordable
1722,Honda,2012,2.7,Diesel,Manual,26119,New,87866.14,Fit,Luxury
1723,Toyota,2018,1.5,Diesel,Manual,117744,Like_New,44695.0,Corolla,Mid-range
1724,Honda,2005,5.8,Hybrid,Automatic,116894,Like_New,58179.75,CR-V,Expensive
1725,Honda,2015,1.3,Diesel,Manual,158987,Like_New,7085.58,Accord,Affordable
1726,Audi,2001,2.5,Electric,Manual,44989,New,93926.98,A4,Luxury
1727,Toyota,2007,2.5,Electric,Manual,284250,Used,90760.34,RAV4,Luxury
1728,Toyota,2016,2.6,Diesel,Automatic,279275,Used,56611.41,Prius,Expensive
1729,Toyota,2022,1.8,Hybrid,Manual,6553,New,59844.61,Corolla,Expensive
1730,Toyota,2001,4.9,Petrol,Manual,17881,New,71976.64,Prius,Expensive
1731,Toyota,2009,1.6,Hybrid,Automatic,1379,New,30146.02,Prius,Mid-range
1732,Audi,2015,4.2,Petrol,Manual,69306,New,26081.98,A4,Affordable
1733,Ford,2005,1.6,Hybrid,Manual,243825,Used,69032.18,Focus,Expensive
1734,Honda,2001,1.4,Diesel,Automatic,104512,Like_New,14920.13,Civic,Affordable
1735,Toyota,2001,5.5,Electric,Manual,278494,Used,48135.89,RAV4,Mid-range
1736,Tesla,2012,2.0,Electric,Automatic,99599,Like_New,51812.24,Model S,Mid-range
1737,Ford,2023,5.1,Petrol,Manual,81397,New,41227.01,Fiesta,Mid-range
1738,Ford,2014,3.7,Electric,Manual,17769,New,22600.48,Explorer,Affordable
1739,Honda,2001,1.4,Petrol,Manual,178321,Like_New,38755.05,Accord,Mid-range
1740,Audi,2006,5.8,Diesel,Automatic,101584,Like_New,37067.94,Q5,Mid-range
1741,BMW,2002,2.2,Electric,Automatic,133858,Like_New,52430.24,5 Series,Mid-range
1742,BMW,2007,5.3,Petrol,Automatic,231609,Used,69094.68,3 Series,Expensive
1743,Ford,2022,1.8,Hybrid,Manual,126525,Like_New,96982.34,Fiesta,Luxury
1744,Mercedes,2013,5.3,Diesel,Manual,36303,New,18695.51,E-Class,Affordable
1745,Mercedes,2023,1.1,Diesel,Automatic,19589,New,87936.63,C-Class,Luxury
1746,Honda,2022,3.6,Diesel,Automatic,265026,Used,31996.91,Accord,Mid-range
1747,BMW,2021,4.8,Hybrid,Manual,180394,Like_New,61180.41,X5,Expensive
1748,Ford,2006,5.7,Hybrid,Manual,129236,Like_New,56940.01,Mustang,Expensive
1749,Audi,2020,5.5,Electric,Manual,271889,Used,57910.1,A3,Expensive
1750,BMW,2006,5.1,Hybrid,Manual,15861,New,73719.07,3 Series,Expensive
1751,Ford,2000,5.4,Electric,Automatic,91707,New,41260.39,Mustang,Mid-range
1752,Ford,2016,2.0,Diesel,Manual,255043,Used,35314.5,Mustang,Mid-range
1753,Toyota,2008,2.4,Electric,Manual,133909,Like_New,86019.28,Camry,Luxury
1754,Audi,2020,2.4,Petrol,Manual,54380,New,25909.03,A4,Affordable
1755,Toyota,2012,2.9,Diesel,Manual,105025,Like_New,22123.37,Corolla,Affordable
1756,Honda,2020,3.0,Diesel,Manual,180903,Like_New,6482.71,Civic,Affordable
1757,Toyota,2018,3.7,Electric,Manual,220421,Used,25004.89,Corolla,Affordable
1758,Tesla,2020,1.8,Electric,Manual,244497,Used,54260.49,Model 3,Expensive
1759,Toyota,2018,4.5,Hybrid,Automatic,160592,Like_New,56158.34,Camry,Expensive
1760,Tesla,2021,1.8,Electric,Automatic,44397,New,29169.95,Model S,Mid-range
1761,BMW,2016,2.6,Electric,Automatic,277132,Used,11866.05,5 Series,Affordable
1762,Mercedes,2022,3.5,Electric,Manual,158795,Like_New,75740.88,GLC,Expensive
1763,Ford,2022,5.0,Diesel,Automatic,33800,New,77007.66,Fiesta,Luxury
1764,Tesla,2009,4.7,Electric,Manual,158502,Like_New,99794.46,Model 3,Luxury
1765,Audi,2009,4.2,Diesel,Manual,199548,Like_New,90502.81,Q7,Luxury
1766,Toyota,2003,1.8,Diesel,Manual,257653,Used,92975.9,Camry,Luxury
1767,Tesla,2007,3.7,Electric,Manual,52284,New,80829.36,Model 3,Luxury
1768,Audi,2021,1.4,Diesel,Automatic,56232,New,63472.77,A4,Expensive
1769,Mercedes,2019,2.9,Petrol,Manual,44420,New,17211.87,E-Class,Affordable
1770,Mercedes,2019,3.1,Diesel,Manual,299854,Used,64119.76,GLA,Expensive
1771,Toyota,2017,1.2,Diesel,Automatic,92035,New,10315.81,Camry,Affordable
1772,Honda,2013,2.4,Electric,Automatic,293427,Used,89103.42,CR-V,Luxury
1773,Toyota,2017,5.8,Diesel,Automatic,197241,Like_New,50773.03,Corolla,Mid-range
1774,BMW,2013,5.8,Hybrid,Manual,193529,Like_New,71259.92,3 Series,Expensive
1775,Tesla,2019,2.8,Electric,Automatic,249863,Used,9963.15,Model X,Affordable
1776,Ford,2020,1.2,Diesel,Manual,25968,New,55753.6,Explorer,Expensive
1777,Honda,2023,1.9,Petrol,Manual,62508,New,33620.02,Fit,Mid-range
1778,Toyota,2014,3.0,Petrol,Automatic,235863,Used,32071.99,Camry,Mid-range
1779,Audi,2021,5.7,Electric,Automatic,194292,Like_New,42017.31,Q7,Mid-range
1780,Honda,2003,1.7,Electric,Automatic,85366,New,5060.75,Accord,Affordable
1781,Tesla,2012,4.8,Electric,Manual,5738,New,49332.78,Model 3,Mid-range
1782,Honda,2022,1.5,Hybrid,Manual,3098,New,51223.83,Civic,Mid-range
1783,Tesla,2007,5.9,Electric,Manual,95424,New,86997.44,Model X,Luxury
1784,Toyota,2017,2.9,Petrol,Manual,204705,Used,47609.93,Prius,Mid-range
1785,Tesla,2011,4.9,Electric,Manual,78672,New,39537.85,Model X,Mid-range
1786,Honda,2022,2.7,Hybrid,Manual,139325,Like_New,99500.97,Civic,Luxury
1787,Audi,2013,4.1,Hybrid,Automatic,125349,Like_New,59265.27,Q7,Expensive
1788,Mercedes,2001,2.0,Diesel,Manual,50969,New,49898.25,GLA,Mid-range
1789,Honda,2017,1.7,Petrol,Automatic,90744,New,52113.9,Fit,Mid-range
1790,Tesla,2023,5.7,Electric,Automatic,201495,Used,81872.22,Model 3,Luxury
1791,Mercedes,2001,5.6,Diesel,Automatic,117286,Like_New,37364.26,C-Class,Mid-range
1792,Tesla,2010,5.4,Electric,Automatic,75028,New,41970.24,Model 3,Mid-range
1793,Audi,2008,4.1,Hybrid,Automatic,297565,Used,76807.97,A3,Luxury
1794,Tesla,2011,5.0,Electric,Manual,38575,New,11933.46,Model 3,Affordable
1795,Toyota,2016,1.3,Diesel,Manual,3192,New,87191.07,RAV4,Luxury
1796,Ford,2014,2.7,Petrol,Manual,111116,Like_New,45869.26,Fiesta,Mid-range
1797,Honda,2016,2.6,Hybrid,Manual,81311,New,60222.83,Fit,Expensive
1798,Ford,2017,4.2,Electric,Automatic,80781,New,76960.24,Fiesta,Luxury
1799,Tesla,2021,2.8,Electric,Automatic,36527,New,30274.93,Model Y,Mid-range
1800,Audi,2005,1.7,Diesel,Automatic,52181,New,89579.85,A4,Luxury
1801,Honda,2016,4.0,Electric,Manual,91472,New,98026.37,Accord,Luxury
1802,Tesla,2022,5.1,Electric,Manual,81219,New,51956.06,Model Y,Mid-range
1803,Mercedes,2023,2.9,Hybrid,Manual,119783,Like_New,94009.05,E-Class,Luxury
1804,BMW,2017,1.7,Electric,Manual,161554,Like_New,5107.22,X5,Affordable
1805,Tesla,2007,2.0,Electric,Automatic,179300,Like_New,89952.59,Model Y,Luxury
1806,Ford,2008,2.2,Hybrid,Automatic,83265,New,34549.31,Fiesta,Mid-range
1807,Honda,2005,2.5,Diesel,Manual,50126,New,34592.07,Civic,Mid-range
1808,Ford,2004,4.2,Electric,Manual,282689,Used,26668.44,Explorer,Affordable
1809,Honda,2011,4.0,Diesel,Automatic,55114,New,35116.32,CR-V,Mid-range
1810,Tesla,2010,4.5,Electric,Automatic,206422,Used,25281.04,Model X,Affordable
1811,Toyota,2000,2.8,Electric,Automatic,188873,Like_New,91057.57,Corolla,Luxury
1812,Mercedes,2010,5.1,Petrol,Automatic,276034,Used,90407.25,GLC,Luxury
1813,Tesla,2018,2.0,Electric,Manual,121284,Like_New,14710.07,Model S,Affordable
1814,Ford,2008,3.3,Electric,Automatic,194469,Like_New,18571.55,Fiesta,Affordable
1815,BMW,2001,5.0,Diesel,Automatic,142290,Like_New,86891.77,5 Series,Luxury
1816,BMW,2011,1.9,Hybrid,Automatic,88241,New,42899.09,X3,Mid-range
1817,Audi,2003,1.5,Petrol,Automatic,296866,Used,21080.81,Q7,Affordable
1818,Honda,2003,5.4,Petrol,Manual,182615,Like_New,53513.59,CR-V,Expensive
1819,Ford,2017,2.7,Hybrid,Manual,30921,New,44583.46,Fiesta,Mid-range
1820,Audi,2014,4.4,Hybrid,Manual,161686,Like_New,25820.35,A3,Affordable
1821,Ford,2018,1.1,Diesel,Manual,192261,Like_New,73471.46,Focus,Expensive
1822,Honda,2012,4.5,Hybrid,Manual,17601,New,64972.48,Fit,Expensive
1823,Tesla,2018,2.6,Electric,Manual,93332,New,14467.85,Model X,Affordable
1824,Tesla,2016,1.3,Electric,Automatic,202615,Used,92911.74,Model 3,Luxury
1825,BMW,2005,4.0,Electric,Automatic,235572,Used,58054.65,5 Series,Expensive
1826,Tesla,2015,2.2,Electric,Automatic,290144,Used,28769.43,Model X,Affordable
1827,Tesla,2023,2.9,Electric,Automatic,130439,Like_New,24597.72,Model 3,Affordable
1828,Toyota,2011,1.4,Petrol,Manual,239691,Used,17915.06,RAV4,Affordable
1829,BMW,2018,1.7,Electric,Automatic,119277,Like_New,45340.55,X5,Mid-range
1830,Audi,2004,2.5,Hybrid,Manual,292527,Used,17876.4,A3,Affordable
1831,Mercedes,2016,1.4,Electric,Automatic,142857,Like_New,44502.56,GLA,Mid-range
1832,Toyota,2022,5.6,Electric,Automatic,40910,New,19133.19,Prius,Affordable
1833,Audi,2000,1.0,Diesel,Automatic,170100,Like_New,67396.71,Q5,Expensive
1834,Honda,2023,3.4,Hybrid,Manual,155927,Like_New,79597.99,Accord,Luxury
1835,Toyota,2022,1.6,Hybrid,Automatic,286425,Used,57204.66,Camry,Expensive
1836,Audi,2009,2.5,Hybrid,Manual,4841,New,69605.4,A4,Expensive
1837,Honda,2014,5.6,Diesel,Manual,97204,New,94145.98,Fit,Luxury
1838,BMW,2022,1.8,Hybrid,Automatic,60155,New,65645.3,3 Series,Expensive
1839,Mercedes,2020,5.8,Hybrid,Manual,259589,Used,39595.03,E-Class,Mid-range
1840,Honda,2020,2.0,Electric,Manual,261140,Used,47700.62,Civic,Mid-range
1841,Tesla,2010,4.7,Electric,Automatic,148515,Like_New,86749.9,Model Y,Luxury
1842,Ford,2012,3.7,Hybrid,Automatic,132994,Like_New,17418.43,Fiesta,Affordable
1843,Honda,2004,5.4,Petrol,Automatic,294120,Used,35945.02,Accord,Mid-range
1844,Honda,2000,3.8,Petrol,Automatic,143063,Like_New,59841.61,CR-V,Expensive
1845,Mercedes,2023,3.7,Hybrid,Automatic,104405,Like_New,69257.01,GLC,Expensive
1846,Ford,2011,2.0,Petrol,Automatic,53744,New,77532.41,Focus,Luxury
1847,Tesla,2010,1.8,Electric,Manual,2473,New,35229.65,Model 3,Mid-range
1848,Audi,2016,5.6,Electric,Automatic,139180,Like_New,18856.62,A3,Affordable
1849,Audi,2003,2.6,Diesel,Automatic,28715,New,95709.72,A3,Luxury
1850,Honda,2014,2.9,Electric,Manual,244826,Used,12257.26,Civic,Affordable
1851,Ford,2008,4.8,Petrol,Automatic,253856,Used,14101.51,Mustang,Affordable
1852,Ford,2020,2.7,Petrol,Manual,239419,Used,52019.54,Fiesta,Mid-range
1853,Tesla,2019,5.8,Electric,Automatic,252508,Used,82830.75,Model S,Luxury
1854,Mercedes,2018,4.7,Petrol,Automatic,299461,Used,78577.89,E-Class,Luxury
1855,BMW,2018,4.0,Petrol,Manual,164434,Like_New,94081.43,X5,Luxury
1856,Audi,2011,5.4,Hybrid,Automatic,54604,New,18452.24,A4,Affordable
1857,Mercedes,2004,1.2,Hybrid,Manual,4889,New,40694.09,C-Class,Mid-range
1858,Toyota,2009,2.3,Electric,Automatic,220629,Used,31803.5,Prius,Mid-range
1859,Audi,2016,3.3,Petrol,Automatic,294115,Used,86782.66,Q7,Luxury
1860,Mercedes,2004,2.1,Electric,Manual,50551,New,51393.69,C-Class,Mid-range
1861,Audi,2021,4.7,Electric,Automatic,134273,Like_New,7550.55,Q7,Affordable
